WordID;TurkishWord;EnglishWord;Category;Difficulty
859;Şiir;Poem;11;1
860;Şikayet etmek;To complain;3;5
861;Sıkılmak;To be bored with;2;3
862;Sıkıntı;Trouble;2;3
863;Silah;Weapon;4;2
864;Silmek;To erase;3;2
865;Şimdi;Now;13;2
866;Sınav;Exam;14;2
867;Sinek;Fly (or other similar bug);20;2
868;Sınıf;Class;15;2
869;Sınır;Border, limit;8;2
870;Sinirlenmek;To be angry;2;4
871;Sipariş vermek;To place an order;3;5
872;Sıra;Turn, queue;16;2
873;Sirke;Vinegar;18;2
874;Şirket;Company;10;2
875;Sırt;Back;17;1
876;Şişe;Bottle;4;2
877;Sistem;System;16;3
878;Sıvı;Liquid;4;2
879;Siyah;Black;23;2
880;Siyaset;Politics;16;3
881;Soğuk;Cold;7;2
882;Sohbet etmek;To chat;3;4
883;Sokak;Street, side road;8;2
884;Sokmak;To insert, to sting;3;2
885;Sol;Left;30;1
886;Son;Last;7;2
887;Sonbahar;Fall;5;3
888;Sonra;After;13;2
889;Sonsuz;Forever;7;2
890;Sonuç;Result;16;2
891;Sormak;To ask;3;2
892;Soru;Question;11;2
893;Sorun;Problem;16;3
894;Sos;Sauce;18;1
895;Sosyal;Social;7;2
896;Sote;Saute;18;2
897;Söylemek;To say;11;3
898;Söz;Word, promise;11;1
899;Spor yapmak;To exercise;29;3
900;Su;Water;4;1
901;Şubat;February;5;2
902;Suç;Crime, fault;16;1
903;Sunmak;To offer, present;3;2
904;Şüphe;Suspicion, doubt;2;2
905;Süre;Duration;16;2
906;Sürekli;Continuously;7;3
907;Sürmek;To spread, to drive;3;2
908;Sürpriz;Surprise;16;2
909;Sürücü;Driver;10;3
910;Susamak;To be thirsty;2;3
911;Süt;Milk;18;1
912;Tabak;Plate;4;2
913;Tabii;Of course;13;2
914;Tahmin etmek;To predict;3;4
915;Tahta;Wood;4;2
916;Takım;Team;4;3
917;Takip etmek;To follow;3;4
918;Takmak;To hang up, to attach;3;2
919;Taksit;Payment in installments;19;2
920;Talep;Request;3;2
921;Tam;Exact, whole;7;2
922;Tamam;Okay, finished;13;3
923;Tamir etmek;To repair;3;4
924;Tane;Piece, unit;4;2
925;Tanımak;To know (person);3;3
926;Tanışmak;To meet (for the first time);3;3
927;Taraf;Side;16;2
928;Tarih;Date, history;5;2
929;Tartışmak;To argue;3;3
930;Tarz;Style;16;1
931;Taş;Stone;4;1
932;Taşımak;To carry, to move;3;3
933;Tatil;Vacation;5;2
934;Tatlı;Sweet, dessert;18;2
935;Tavan;Ceiling;4;3
936;Tavşan;Rabbit;20;3
937;Tavsiye etmek;To recommend;3;5
938;Taze;Fresh;7;2
939;Tebrik etmek;To congratulate;3;4
940;Tedavi;Therapy;3;3
941;Tehlike;Danger;16;3
942;Tek;Single, only;7;1
943;Teknik;Technical, tecnique;16;2
944;Teknoloji;Technology;16;4
945;Tekrar;Again;13;2
946;Telefon;Telephone;4;4
947;Televizyon;Television;4;5
948;Tembel;Lazy;7;2
949;Temel;Foundation;7;2
950;Temiz;Clean;7;2
951;Temizlemek;To clean (something);3;4
952;Temmuz;July;5;2
953;Tencere;Pot;4;3
954;Tepe;Hill;8;2
955;Tepki;Reaction;16;2
956;Tepsi;Tray;4;2
957;Ter;Sweat;17;1
958;Tercih etmek;To prefer;3;4
959;Terlik;Slippers;4;2
960;Ters;Backwards;7;1
961;Teyze;Aunt (Mother's sister);22;2
962;Tip;Type;16;1
963;Top;Ball;4;1
964;Toplam;Total;7;3
965;Toplamak;To gather (or add numbers);3;3
966;Toplantı;Meeting;14;3
967;Toplum;Society;16;3
968;Toprak;Dirt;8;2
969;Toz;Dust (or powder);4;1
970;Trafik;Traffic;16;2
971;Tren;Train;28;2
972;Tüm;All, entire;7;2
973;Tür;Type;16;1
974;Türkçe;Turkish;11;2
975;Turuncu;Orange (the color, not the fruit);23;3
976;Tutmak;To catch, to hold;3;2
977;Tuvalet;Toilet;8;3
978;Tuz;Salt;18;1
979;Uç;Point;7;1
980;Üç;Three;6;1
981;Uçak;Airplane;28;2
982;Uçmak;To fly;3;2
983;Ücret;Price (or salary);19;2
984;Üçüncü;Third;6;3
985;Ucuz;Cheap;7;2
986;Ufak;Tiny;7;2
987;Uğraşmak;To struggle;3;3
988;Ulaşmak;To arrive;3;3
989;Ülke;Country;8;2
990;Uluslararası;International;8;6
991;Ummak;To hope;2;2
992;Üniversite;University;15;5
993;Ünlü;Famous;7;2
994;Unutmak;To forget;3;3
995;Ürün;Product;4;3
996;Usta;Expert, craftsman;10;2
997;Üşümek;To be cold;2;3
998;Utanmak;To be shy;2;3
999;Uyanık;Awake;7;3
1000;Üye;Member;22;2
1001;Uygulamak;To apply;3;4
1002;Uygun;Available;7;3
1003;Uymak;To obey, to fit;3;2
1004;Uyumak;To sleep;3;3
1005;Uzak;Far;7;2
1006;Uzanmak;To lie down;3;3
1007;Uzatmak;To extend;3;3
1008;Üzgün;Sad;7;3
1009;Uzman;Expert;10;3
1010;Üzüm;Grapes;18;3
1011;Uzun;Long, tall;7;3
1012;Vakit;Time;5;2
1013;Varmak;To arrive;3;2
1014;Vatandaş;Citizen;22;3
1015;Vazgeçmek;To change one's mind;3;3
1016;Ve;And;12;1
1017;Vergi;Tax;19;2
1018;Vermek;To give;3;2
1019;Veya;Or;12;2
1020;Vücut;Body;17;2
1021;Vurmak;To hit;3;2
1022;WC;Bathroom (water closet);4;1
1023;Ya da;Or;11;2
1024;Yabancı;Foreigner;22;3
1025;Yağ;Oil, fat;4;1
1026;Yağmur;Rain;25;2
1027;Yakalamak;To catch;3;4
1028;Yakın;Near;7;3
1029;Yaklaşık;Approximately;7;3
1030;Yaklaşmak;To get closer;3;3
1031;Yakmak;To light (a fire, stove);3;2
1032;Yalnız;Alone;7;2
1033;Yani;In other words;11;2
1034;Yanıt;Answer;3;2
1035;Yanlış;Wrong;7;2
1036;Yanmak;To burn;3;2
1037;Yapı;Structure;4;2
1038;Yapmak;To do;3;2
1039;Yaprak;Leaf;4;2
1040;Yara;Injury;24;2
1041;Yaratmak;To create;3;3
1042;Yardım etmek;To help;3;4
1043;Yarım;Half;7;3
1044;Yaş;Age;5;1
1045;Yasa;Law;16;2
1046;Yaşam;Life;16;3
1047;Yaşamak;To live;3;3
1048;Yaşlı;Old (person);7;2
1049;Yatak;Bed;4;2
1050;Yatmak;To lie down;3;2
1051;Yavaş;Slow;7;2
1052;Yaygın;Common, widespread;7;3
1053;Yaz;Summer;5;1
1054;Yazar;Author;10;2
1055;Yazmak;To write;3;2
1056;Yedek;Extra;4;2
1057;Yedi;Seven;6;2
1058;Yemek;To Eat;18;2
1059;Yeni;New;7;2
1060;Yer;Place, floor;8;1
1061;Yeşil;Green;23;2
1062;Yetenek;Skill;16;3
1063;Yeterli;Enough;7;3
1064;Yetmiş;Seventy;6;2
1065;Yıl;Year;5;1
1066;Yılan;Snake;20;3
1067;Yıldız;Star;4;2
1068;Yine;Again;13;2
1069;Yirmi;Twenty;6;2
1070;Yiyecek;Food;18;3
1071;Yoğun;Thick, busy;7;3
1072;Yoğurt;Yogurt;18;2
1073;Yoksa;Or;13;2
1074;Yol;Road, path;8;1
1075;Yön;Direction;8;2
1076;Yönetici;Manager;10;4
1077;Yönetmek;To lead;3;3
1078;Yöntem;Method;16;3
1079;Yorulmak;To be exhausted;3;3
1080;Yorum;Comment;11;3
1081;Yüksek;High;7;2
1082;Yumurta;Egg;18;3
1083;Yumuşak;Soft;7;3
1084;Yurt dışı;Outside the country;8;3
1085;Yurtiçi;Domestic (inside the country);8;3
1086;Yürümek;To walk;3;3
1087;Yuvarlak;Round;7;3
1088;Yüz;Face, 100;17;1
1089;Yüzde;Percent;16;2
1090;Yüzyıl;Century;5;2
1091;Zafer;Victory;16;2
1092;Zaman;Time;5;3
1093;Zarar;Damage;16;2
1094;Zarf;Envelope, adverb;4;1
1095;Zaten;Anyway, already;13;3
1096;Zayıf;Thin, weak;7;2
1097;Zehir;Poison;4;2
1098;Zeki;Intelligent;7;2
1099;Zemin;Ground (floor);8;3
1100;Zengin;Rich;7;3
1101;Zevk;Pleasure;16;1
1102;Zeytin;Olive;18;3
1103;Zil;Doorbell;4;1
1104;Zor;Difficult;7;1
1105;olarak;as;11;3
1106;ben;I;22;2
1107;onun;his;22;3
1108;bu;that;7;1
1109;diye;he;13;2
1110;oldu;was;7;2
1111;için;for;13;3
1112;üzerinde;on;13;4
1113;vardır;are;13;2
1114;ile;with;13;2
1115;onlar;they;22;2
1116;var;have;13;1
1117;dan;from;13;2
1118;tarafından;by;13;5
1119;ancak;but;13;2
1120;olduğunu;is;13;4
1121;o;it;22;1
1122;sen;you;22;2
1123;vardı;had;13;2
1124;arasında;of;13;4
1125;içinde;in;13;3
1126;biz;we;22;1
1127;üzerinden;out;13;5
1128;do;do;13;1
1129;onların;their;22;4
1130;eğer;if;13;2
1131;olacak;will;13;3
1132;dedi;said;11;2
1133;söyle;tell;11;2
1134;yok;does;13;1
1135;set;set;13;1
1136;istiyorum;want;11;5
1137;iyi;well;7;2
1138;ayrıca;also;13;3
1139;liman;port;8;3
1140;büyü;spell;7;2
1141;ekleyin;add;3;4
1142;hatta;even;13;2
1143;arazi;land;8;3
1144;gerekir;must;13;3
1145;böyle;such;13;2
1146;izleyin;follow;3;4
1147;erkekler;men;22;3
1148;değişim;change;16;4
1149;gitti;went;3;2
1150;ışık;light;4;2
1151;kapalı;off;7;3
1152;gerek;need;13;2
1153;bizi;us;22;2
1154;inşa etmek;build;3;4
1155;öz;self;7;1
1156;herhangi bir;any;7;4
1157;iş;work;10;1
1158;olsun;get;13;3
1159;yapılan;made;3;4
1160;geri;back;13;2
1161;geldi;came;3;2
1162;gösterisi;show;3;4
1163;bana;me;22;2
1164;bizim;our;22;3
1165;altında;under;13;3
1166;adı;name;22;2
1167;formu;form;4;2
1168;yardım;help;3;3
1169;düşük;low;7;2
1170;hat;line;4;1
1171;dönüş;turn;3;2
1172;sağ;right;13;1
1173;orada;there;13;3
1174;yukarı;up;13;3
1175;Kullanım;use;3;4
1176;senin;your;22;3
1177;hakkında;about;13;3
1178;o zaman;then;13;4
1179;onları;them;22;3
1180;would;would;13;1
1181;bu yüzden;so;13;4
1182;onu;her;22;2
1183;iki;two;6;2
1184;bak;look;3;1
1185;daha fazla;more;13;4
1186;olabilir;could;13;4
1187;gel;come;3;1
1188;yaptım;did;3;3
1189;numarası;number;6;4
1190;insanlar;people;22;3
1191;benim;my;22;3
1192;daha;than;13;2
1193;çağrı;call;3;2
1194;ilk;first;6;1
1195;may;may;5;1
1196;aşağı;down;13;3
1197;yan;side;13;2
1198;standı;stand;10;2
1199;kendi;own;7;2
1200;bulundu;found;3;3
1201;cevap;answer;3;2
1202;çalışma;study;3;3
1203;hala;still;13;2
1204;öğrenmek;learn;3;3
1205;let;let;13;1
1206;çapraz;cross;13;2
1207;çiftlik;farm;8;2
1208;başlangıç;start;3;3
1209;hikaye;story;3;3
1210;testere;saw;4;3
1211;çizmek;draw;3;2
1212;run;run;3;2
1213;yapamaz;don’t;7;3
1214;basın;press;10;3
1215;aldı;took;3;2
1216;arkadaşı;friend;22;4
1217;başladı;began;3;3
1218;dur;stop;13;1
1219;bir kez;once;13;2
1220;baz;base;4;1
1221;kesim;cut;3;3
1222;izle;watch;3;2
1223;ahşap;wood;4;2
1224;ana;main;22;2
1225;sonraki;next;13;3
1226;başla;begin;3;2
1227;kolaylığı;ease;7;4
1228;her ikisi de;both;13;5
1229;işareti;mark;4;4
1230;sık sık;often;13;2
1231;ayaklar;feet;17;3
1232;bakım;care;3;3
1233;ikinci;second;6;3
1234;olağan;usual;7;4
1235;yukarıdaki;above;13;5
1236;hiç;ever;13;1
1237;listesi;list;4;3
1238;olsa;though;13;2
1239;tartışma;talk;3;3
1240;yakında;soon;13;3
1241;doğrudan;direct;13;4
1242;poz;pose;4;1
1243;bırakın;leave;3;4
1244;ölçmek;measure;3;2
1245;rakam;numeral;6;3
1246;rüzgar;wind;25;2
1247;komple;complete;7;2
1248;gemi;ship;4;2
1249;sipariş;order;3;3
1250;yangın;fire;3;3
1251;söyledi;told;11;3
1252;biliyordu;knew;13;4
1253;beri;since;13;2
1254;üst;top;7;1
1255;inch;inch;26;1
1256;hiçbir şey;nothing;13;3
1257;tekerlek;wheel;4;3
1258;kuvvet;force;16;2
1259;nesne;object;4;2
1260;yüzey;surface;4;2
1261;ada;island;8;2
1262;meşgul;busy;7;2
1263;Test;test;3;1
1264;tekne;boat;4;2
1265;düzlem;plane;4;3
1266;başkasının yeri;stead;8;6
1267;koştu;ran;3;2
1268;kontrol;check;3;2
1269;oyunu;game;3;3
1270;özledim;miss;2;4
1271;getirdi;brought;3;3
1272;ısı;heat;25;2
1273;kar;snow;25;1
1274;doldurun;fill;3;4
1275;boya;paint;4;2
1276;ünitesi;unit;4;4
1277;ince;fine;7;2
1278;belirli;certain;7;3
1279;kurşun;lead;4;3
1280;notu;note;4;2
1281;bekleyin;wait;13;4
1282;planı;plan;16;2
1283;i;noun;31;1
1284;gerisi;rest;16;3
1285;yetenekli;able;7;4
1286;kiloluk;pound;26;3
1287;bitti;done;3;2
1288;güzellik;beauty;16;3
1289;durdu;stood;3;2
1290;içeren;contain;3;4
1291;ön;front;7;2
1292;nihai;final;7;2
1293;verdi;gave;3;2
1294;oh;oh;11;1
1295;geliştirmek;develop;3;4
1296;ücretsiz;free;7;3
1297;zihin;mind;16;3
1298;arkasında;behind;32;4
1299;kuyruk;tail;4;2
1300;üretmek;produce;3;3
1301;uzay;space;33;2
1302;duydum;heard;27;3
1303;en iyi;best;7;3
1304;daha iyi;better;7;4
1305;sırasında;during;5;4
1306;hatırlıyorum;remember;3;6
1307;tutun;hold;3;3
1308;faiz;interest;19;1
1309;fiil;verb;11;1
1310;şarkı söylemek;sing;3;5
1311;dinle;listen;3;2
1312;tablo;table;4;2
1313;seyahat;travel;3;3
1314;desen;pattern;16;3
1315;merkezi;center;32;3
1316;hizmet;serve;3;2
1317;görünür;appear;7;3
1318;idare;govern;3;3
1319;Çek;pull;3;1
1320;avı;hunt;3;2
1321;muhtemel;probable;7;3
1322;hücre;cell;33;2
1323;inanıyorum;believe;16;6
1324;ani;sudden;7;2
1325;saymak;count;3;2
1326;kare;square;34;2
1327;uzunluk;length;26;3
1328;temsil;represent;16;2
1329;boyut;size;26;2
1330;yerleşmek;settle;3;3
1331;ağırlık;weight;26;3
1332;buz;ice;4;1
1333;çifti;pair;6;2
1334;dahil;include;16;2
1335;hece;syllable;11;2
1336;keçe;felt;4;2
1337;dalga;wave;35;2
1338;kalp;heart;17;1
1339;duyuyorum;am;27;5
1340;mevcut;present;7;2
1341;dans;dance;3;1
1342;motor;engine;4;2
1343;pozisyon;position;3;4
1344;yelken;sail;4;3
1345;materyal;material;4;3
1346;kesir;fraction;36;2
1347;yarış;race;3;2
1348;penceresi;window;4;4
1349;uyku;sleep;3;2
1350;kanıtlamak;prove;3;4
1351;egzersiz;exercise;3;3
1352;catch;catch;3;1
1353;dilek;wish;3;2
1354;gökyüzü;sky;35;3
1355;kurulu;board;3;3
1356;sevinç;joy;2;2
1357;Cts;sat;37;1
1358;yazılı;written;11;3
1359;vahşi;wild;7;2
1360;enstrüman;instrument;4;4
1361;tuttu;kept;3;2
1362;çim;grass;35;2
1363;inek;cow;20;2
1364;ziyareti;visit;3;4
1365;eğlenceli;fun;7;4
1366;parlak;bright;7;2
1367;umut;hope;2;2
1368;giydirmek;clothe;3;3
1369;garip;strange;7;2
1370;ticaret;trade;3;3
1371;melodi;melody;38;3
1372;gezi;trip;3;2
1373;ofis;office;8;2
1374;satır;row;4;2
1375;sembol;symbol;4;2
1376;en az;least;7;2
1377;hariç;except;13;2
1378;yazdı;wrote;3;2
1379;tohum;seed;4;3
1380;sesi;tone;27;2
1381;önermek;suggest;3;3
1382;molası;break;3;3
1383;bayan;lady;22;3
1384;yarda;yard;8;2
1385;yükselecek;rise;3;4
1386;darbe;blow;3;2
1387;dokunma;touch;3;3
1388;büyüdü;grew;3;3
1389;tel;wire;4;1
1390;maliyet;cost;19;3
1391;kaybetti;lost;3;3
1392;gönderildi;sent;3;4
1393;düştü;fell;3;2
1394;akış;flow;3;2
1395;adil;fair;7;2
1396;kaydetmek;save;3;3
1397;kontrolü;control;3;3
1398;ondalık;decimal;36;3
1399;kırdı;broke;3;2
1400;dava;case;16;2
1401;oğlu;son;1;2
1402;ölçek;scale;26;2
1403;yüksek sesle;loud;13;4
1404;bahar;spring;5;2
1405;gözlemlemek;observe;3;4
1406;ünsüz;consonant;11;2
1407;ulus;nation;22;2
1408;Sözlük;dictionary;4;2
1409;hız;speed;26;1
1410;Organ;organ;17;3
1411;ödeme;pay;19;3
1412;elbise;dress;4;3
1413;bulut;cloud;4;2
1414;sessiz;quiet;7;2
1415;küçücük;tiny;7;3
1416;tırmanış;climb;3;3
1417;serin;cool;7;3
1418;dizayn;design;3;3
1419;deneme;experiment;3;3
1420;alt;bottom;32;1
1421;anahtar;key;4;3
1422;demir;iron;4;2
1423;sopa;stick;4;2
1424;cilt;skin;17;1
1425;gülümseme;smile;3;4
1426;kırışık;crease;7;3
1427;atlama;jump;3;3
1428;karşılamak;meet;3;4
1429;kök;root;39;1
1430;satın;buy;3;3
1431;yükseltmek;raise;3;3
1432;it;push;20;1
1433;paragraf;paragraph;11;3
1434;Shall;shall;11;1
1435;tutulan;held;3;4
1436;tanımlamak;describe;3;4
1437;aşçı;cook;10;2
1438;güvenli;safe;7;3
1439;tipi;type;4;2
1440;hukuk;law;16;2
1441;bit;bit;4;1
1442;sahil;coast;8;2
1443;kopya;copy;3;2
1444;ifade;phrase;3;3
1445;uzun boylu;tall;7;4
1446;rulo;roll;4;2
1447;sıcaklık;temperature;26;3
1448;sanayi;industry;16;3
1449;değeri;value;16;3
1450;kavga;fight;3;2
1451;yalan;lie;3;3
1452;yendi;beat;3;2
1453;heyecanlandırmak;excite;3;6
1454;görünüm;view;7;4
1455;sense;sense;11;2
1456;sermaye;capital;16;3
1457;olmaz;won’t;7;2
1458;süreç;process;3;2
1459;işletmek;operate;3;3
1460;uygulama;practice;3;4
1461;öğlen;noon;5;3
1462;kırpma;crop;3;2
1463;çağdaş;modern;7;2
1464;besleme;supply;3;3
1465;kimin;whose;9;3
1466;yerleştirmek;locate;3;4
1467;halka;ring;4;2
1468;karakter;character;16;3
1469;yakalandı;caught;3;4
1470;dönemi;period;5;3
1471;göstermektedir;indicate;3;5
1472;radyo;radio;4;2
1473;konuştu;spoke;11;3
1474;atomudur;atom;33;4
1475;insan;human;22;3
1476;geçmişi;history;5;3
1477;etkisi;effect;16;3
1478;bekliyoruz;expect;3;4
1479;kemik;bone;17;2
1480;demiryolu;rail;4;4
1481;hayal;imagine;16;2
1482;katılıyorum;agree;3;6
1483;böylece;thus;13;3
1484;nazik;gentle;7;2
1485;kaptan;captain;10;3
1486;sanırım;guess;13;4
1487;keskin;sharp;7;3
1488;kanat;wing;17;2
1489;oluşturmak;create;3;4
1490;komşu;neighbor;22;2
1491;yıkama;wash;3;3
1492;yarasa;bat;20;3
1493;yerine;rather;32;3
1494;karşılaştırma;compare;16;5
1495;dize;string;4;2
1496;çan;bell;4;2
1497;bağlı;depend;7;2
1498;ovmak;rub;3;2
1499;tüp;tube;4;1
1500;dolar;dollar;19;2
1501;akışı;stream;3;3
1502;korku;fear;2;2
1503;görüş;sight;16;2
1504;üçgen;triangle;34;3
1505;gezegen;planet;4;4
1506;acele;hurry;7;3
1507;koloni;colony;4;3
1508;mayın;mine;4;3
1509;kravat;tie;4;2
1510;girin;enter;3;3
1511;arama;search;3;3
1512;gun;gun;4;2
1513;izin;allow;3;3
1514;ölü;dead;7;2
1515;çöl;desert;8;1
1516;takım elbise;suit;4;5
1517;akım;current;4;3
1518;asansör;lift;4;3
1519;gül;rose;39;1
1520;iz;track;4;1
1521;ebeveyn;parent;22;4
1522;kıyı;shore;8;2
1523;bölünme;division;16;3
1524;levha;sheet;4;2
1525;iyilik;favor;7;3
1526;sonrası;post;5;3
1527;akor;chord;38;2
1528;şişman;fat;7;3
1529;memnun;glad;7;3
1530;orijinal;original;7;4
1531;payı;share;19;2
1532;istasyon;station;8;4
1533;bar;bar;8;1
1534;teklif;offer;3;2
1535;segmenti;segment;4;3
1536;köle;slave;22;2
1537;ördek;duck;20;2
1538;anlık;instant;7;2
1539;derecesi;degree;26;4
1540;civciv;chick;20;2
1541;sevgili;dear;22;3
1542;düşman;enemy;22;3
1543;içki;drink;18;2
1544;meydana;occur;3;3
1545;konuşma;speech;11;3
1546;doğa;nature;35;2
1547;aralığı;range;26;4
1548;buhar;steam;35;2
1549;log;log;4;1
1550;dişler;teeth;17;2
1551;kabuk;shell;4;2
1552;oksijen;oxygen;33;4
1553;beceri;skill;16;3
1554;sezon;season;5;3
1555;mıknatıs;magnet;4;3
1556;teşekkür ederim;thank;11;7
1557;şube;branch;4;2
1558;sonek;suffix;11;2
1559;incir;fig;18;2
1560;korkuyor;afraid;2;3
1561;çelik;steel;4;2
1562;ileri;forward;7;3
1563;benzer;similar;7;2
1564;kılavuz;guide;10;3
1565;deneyim;experience;3;4
1566;satın aldı;bought;3;4
1567;açtı;led;3;2
1568;zift;pitch;4;1
1569;ceket;coat;4;2
1570;kitle;mass;16;2
1571;halat;rope;4;2
1572;kayma;slip;3;2
1573;win;win;3;2
1574;durumu;condition;16;3
1575;beslemek;feed;3;3
1576;aracı;tool;4;3
1577;vadi;valley;8;2
1578;bloğu;block;4;2
1579;grafiği;chart;4;3
1580;anlaşma;deal;3;3
1581;yüzmek;swim;3;2
1582;vadeli;term;19;3
1583;karşısında;opposite;32;4
1584;karısı;wife;1;3
1585;omuz;shoulder;17;2
1586;yaymak;spread;3;2
1587;kamp;camp;8;1
1588;icat;invent;3;2
1589;doğmuş;born;7;2
1590;belirlemek;determine;3;4
1591;kuart;quart;4;1
1592;kamyon;truck;28;3
1593;gürültü;noise;27;3
1594;seviyesi;level;16;4
1595;streç;stretch;4;1
1596;parlaklık;shine;7;3
1597;mülkiyet;property;16;3
1598;sütun;column;4;3
1599;molekülü;molecule;33;4
1600;seçin;select;3;3
1601;gerektirir;require;16;4
1602;hazırlamak;prepare;3;4
1603;çoğul;plural;11;2
1604;öfke;anger;2;2
1605;iddia;claim;16;2
1606;kıta;continent;8;2
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
;;;40;
